"Id","SalePrice"
1956,350671.271178633
1957,151407.826195191
1958,304343.374160622
1959,153117.800350181
1960,114908.201320662
1961,130214.30105842
1962,100106.871748816
1963,107545.123624026
1964,112902.004291799
1965,156648.594282517
1966,135299.362181358
1967,268014.258197199
1968,408577.639670329
1969,348612.482668672
1970,369415.345508331
1971,508189.152988523
1972,361113.587128239
1973,282822.336288253
1974,316802.46505421
1975,470794.709338428
1976,265832.330678445
1977,343382.465930946
1978,330707.322891215
1979,298717.511757078
1980,192956.631701899
1981,323739.601915557
1982,219223.615382431
1983,203870.946719417
1984,178093.717170839
1985,233621.504393332
1986,225935.11843733
1987,191279.311145217
1988,189340.591447233
1989,200680.03133615
1990,219188.134633355
1991,220745.459249861
1992,214600.282898846
1993,186941.687442563
1994,233258.41743865
1995,177965.363674595
1996,255875.362263094
1997,315560.326108888
1998,288186.210989298
1999,311538.203546266
2000,317504.011698521
2001,330414.464837078
2002,256406.12332763
2003,257086.578444321
2004,273799.147172139
2005,229776.607780471
2006,203350.415660815
2007,246504.743444243
2008,195556.44727274
2009,203193.214492763
2010,199557.914433209
2011,141972.585522839
2012,177586.717727343
2013,172534.807029262
2014,184458.09336339
2015,199380.487380564
2016,191588.607759777
2017,191443.294474847
2018,133374.725668485
2019,137904.039519129
2020,95357.9011502409
2021,103953.789754086
2022,187354.117392757
2023,153941.273754157
2024,294315.045329331
2025,348975.59978763
2026,168314.242420123
2027,158885.038641523
2028,146505.592914856
2029,159845.040721476
2030,244438.144985446
2031,219923.033889837
2032,239089.122404996
2033,239090.397341649
2034,175911.121183092
2035,198650.037013602
2036,204611.164459283
2037,209934.981017376
2038,301102.696172517
2039,209425.679876083
2040,275700.552144992
2041,319241.203020486
2042,200111.435438848
2043,175985.629762015
2044,172788.109020062
2045,218150.285032584
2046,148970.312562872
2047,138471.871598066
2048,143929.89842836
2049,152595.551093177
2050,166450.026457256
2051,109369.063603526
2052,117285.925816304
2053,147544.224988249
2054,96796.0661957626
2055,141696.672523924
2056,152613.372523943
2057,111973.7058965
2058,217349.62906199
2059,134867.190056193
2060,181765.483552302
2061,160232.012901026
2062,122395.409284827
2063,113593.184157738
2064,132780.071005222
2065,107337.023044246
2066,165827.583753914
2067,118867.460328832
2068,150412.856273291
2069,76383.555321705
2070,107036.784087349
2071,100972.586487756
2072,142539.721706829
2073,133756.688611614
2074,188923.521957022
2075,137063.518828609
2076,108319.754636248
2077,149257.301709709
2078,116062.156416498
2079,129447.121729164
2080,117657.153689653
2081,125303.280664033
2082,109603.852084807
2083,135871.922322185
2084,109913.617244571
2085,121538.893841719
2086,99834.7026133217
2087,125101.947208372
2088,95866.3851797173
2089,83099.1748303562
2090,137896.92795998
2091,108752.510777917
2092,126125.058444111
2093,106757.251319315
2094,121201.663591893
2095,143146.134653318
2096,89239.8795415185
2097,105854.904486277
2098,139011.342411869
2099,58503.7090307554
2100,70888.2762696176
2101,102852.004423708
2102,125370.639400673
2103,105947.572443194
2104,152789.855194481
2105,132346.59258236
2106,57781.1868021697
2107,196550.634765327
2108,100372.890833901
2109,110350.360106658
2110,116906.787457116
2111,143642.801974883
2112,125186.626110809
2113,120057.910015389
2114,131161.276578507
2115,156145.953098394
2116,119353.652171886
2117,137254.840671134
2118,117004.037259567
2119,110591.637796386
2120,123291.164048586
2121,104567.383657944
2122,106694.264932319
2123,79991.573978518
2124,141936.858638361
2125,133204.794241604
2126,148464.403978703
2127,175125.662665593
2128,127086.41712687
2129,86213.634913556
2130,119199.695661618
2131,152120.474607075
2132,112231.20741085
2133,121603.745231442
2134,123022.028612353
2135,95474.6020990919
2136,73173.214657781
2137,102576.50527274
2138,129934.793238959
2139,137588.897485429
2140,136126.912326686
2141,155527.147907221
2142,116820.051987998
2143,152093.878812323
2144,113935.056367575
2145,137388.38879825
2146,170946.655008797
2147,143919.842296677
2148,135406.775630011
2149,153829.9063751
2150,230392.717025469
2151,111795.98610779
2152,163785.42914411
2153,190111.68286436
2154,98470.1479519174
2155,144530.475284474
2156,261145.071641079
2157,237960.047654016
2158,231816.763875482
2159,212443.781415284
2160,187997.857235209
2161,240746.428749388
2162,405519.215041049
2163,383698.537500145
2164,230758.888161097
2165,221156.863969881
2166,158138.385417477
2167,211929.276313919
2168,195448.181389579
2169,188993.842268943
2170,211077.019118486
2171,155661.590024136
2172,129196.809211653
2173,169730.486896611
2174,224537.011938096
2175,284047.587805183
2176,299911.39111629
2177,248595.153214003
2178,213305.200007093
2179,141027.605528306
2180,193551.187862482
2181,187212.604489897
2182,214931.436082804
2183,192583.624854231
2184,115167.574097979
2185,120025.048359334
2186,145744.811205668
2187,147348.726207223
2188,151646.877454086
2189,270327.290981021
2190,69562.6820997078
2191,83681.2042668553
2192,90812.4361354551
2193,114202.240628508
2194,117191.207991365
2195,106217.225396683
2196,109604.592369245
2197,129874.382002471
2198,159006.642874462
2199,185470.845333231
2200,131330.444864005
2201,140281.791518205
2202,192270.231195599
2203,141187.535315851
2204,165665.571348446
2205,123920.122038343
2206,123728.751202444
2207,191310.956167887
2208,244388.336429229
2209,225220.01813853
2210,125995.613288447
2211,115242.652042163
2212,115363.186306515
2213,116199.026939334
2214,119154.584692163
2215,108022.89579234
2216,138890.675605569
2217,56109.7859336846
2218,88832.0669704967
2219,87396.9790255072
2220,62289.6298739008
2221,294766.465290787
2222,271481.519096813
2223,268876.800828078
2224,213624.810231422
2225,126301.91296876
2226,187252.382626962
2227,213320.924459608
2228,276572.58180632
2229,253915.556398775
2230,153033.273483627
2231,213961.964952052
2232,187551.231002174
2233,193886.404742986
2234,250683.500547414
2235,229459.11697395
2236,268998.371937384
2237,325216.860258306
2238,194210.466284694
2239,119149.789455509
2240,159682.847402779
2241,155222.731871444
2242,128605.057119404
2243,140292.953115339
2244,111057.912505126
2245,103511.023786524
2246,138295.668307192
2247,124230.782521194
2248,115744.988849606
2249,127029.640228277
2250,128487.878110922
2251,101420.719470775
2252,177272.229643664
2253,164938.714566109
2254,176849.269408655
2255,176317.458737901
2256,178008.807058279
2257,210407.53121199
2258,164442.774385398
2259,181513.799351655
2260,134602.57648071
2261,180588.719962707
2262,204071.240186243
2263,354559.424183485
2264,564948.629152314
2265,155310.370778579
2266,273772.721979779
2267,340808.746411597
2268,392911.919870996
2269,147128.78603421
2270,197900.521876871
2271,214226.460572811
2272,245968.313685921
2273,170492.745911276
2274,173084.027264112
2275,169093.758815816
2276,199842.884776298
2277,196358.778006706
2278,135996.867318326
2279,131222.960441716
2280,108166.927230524
2281,171640.259950508
2282,185615.948531781
2283,111285.787005262
2284,123783.956427893
2285,137809.426534537
2286,122330.334443555
2287,355498.694376198
2288,265432.329956833
2289,339374.864482969
2290,423060.682495435
2291,322183.921179905
2292,433464.015092479
2293,457052.682041541
2294,379351.481518298
2295,469445.93205417
2296,255630.556555307
2297,338197.224045624
2298,346412.06045786
2299,365366.32234601
2300,304169.599929396
2301,297063.010060042
2302,250444.355980935
2303,230577.912172998
2304,242326.713792378
2305,201457.159128381
2306,200525.58685523
2307,209028.169839014
2308,217495.457050559
2309,275671.780928754
2310,206582.621062826
2311,214486.037417268
2312,183908.475952761
2313,188282.81791188
2314,163781.236227537
2315,190235.17713287
2316,201650.548045681
2317,191094.686409908
2318,177191.910367414
2319,179971.52222292
2320,187029.289935217
2321,243271.524338109
2322,196143.20482113
2323,178300.319409368
2324,186509.82354792
2325,221886.354916408
2326,184920.532882211
2327,213112.333471312
2328,226173.375300964
2329,186152.993293891
2330,181459.679934459
2331,350286.065712462
2332,354295.362753503
2333,310677.221358601
2334,253684.204741279
2335,280109.002136291
2336,297689.983098335
2337,193983.063739531
2338,257827.22431365
2339,212789.513264981
2340,364290.635255567
2341,235338.230097353
2342,229883.884796544
2343,245468.886515467
2344,205149.170288828
2345,232156.035012145
2346,200326.575448233
2347,192556.921895451
2348,226522.230695047
2349,187420.316410681
2350,297110.348692514
2351,244390.16492402
2352,236611.804373784
2353,240304.355115187
2354,135042.77624945
2355,151806.589341448
2356,161549.460471803
2357,191653.967785295
2358,189794.561510773
2359,130080.578507708
2360,112598.406829895
2361,142551.146655521
2362,254248.878426589
2363,127470.119172668
2364,162796.269778457
2365,225828.285416243
2366,176332.782906222
2367,194007.963400222
2368,217258.046285516
2369,198295.412801087
2370,170397.59516785
2371,166256.601998055
2372,186592.112449712
2373,291119.650002815
2374,331415.817336386
2375,250343.523175896
2376,309374.902950169
2377,326041.854878343
2378,143105.481810495
2379,209212.1409875
2380,161073.867436859
2381,170628.048633766
2382,213699.240843854
2383,194699.087838249
2384,243554.096135093
2385,165693.08782152
2386,126388.666528489
2387,127813.457124482
2388,104225.384612837
2389,126495.253577231
2390,136346.534829635
2391,139199.239329296
2392,114039.778689527
2393,158853.020813115
2394,134180.699434276
2395,204811.450413296
2396,137380.413287681
2397,217484.606398995
2398,130856.170899245
2399,59267.1332698428
2400,65258.0220635031
2401,123983.918478932
2402,129426.513507888
2403,148060.740096318
2404,146850.896361361
2405,156923.213903907
2406,141682.677039775
2407,120091.671975142
2408,151479.483417641
2409,128083.148049787
2410,180698.185072654
2411,114661.021545134
2412,151388.726094144
2413,123055.347377245
2414,163768.648328716
2415,135386.966071237
2416,113920.499226556
2417,146840.759268199
2418,143813.867096759
2419,119760.94088689
2420,128141.108265783
2421,123297.194819891
2422,101584.783833944
2423,116886.325612165
2424,155158.60725515
2425,209674.626056573
2426,120328.426022516
2427,132129.601316142
2428,187488.58027723
2429,104844.685860167
2430,127577.366864831
2431,111445.360342967
2432,144217.272928563
2433,142609.954500285
2434,131648.254671591
2435,148754.945509446
2436,110233.513635682
2437,108478.319815299
2438,122621.962203635
2439,114926.789447318
2440,126041.174710092
2441,93095.2279854386
2442,105348.201146472
2443,132024.593626142
2444,141837.081307817
2445,89508.1551513603
2446,140965.442471455
2447,178961.345318634
2448,127540.023987745
2449,115567.006879236
2450,153650.224334226
2451,139036.594069541
2452,190507.506383456
2453,97910.3829360772
2454,118151.800216796
2455,108733.951283237
2456,138674.172813258
2457,123286.369318276
2458,128074.345094393
2459,109371.45150393
2460,139150.038946695
2461,123484.246202761
2462,131494.533935899
2463,126190.953636105
2464,174298.053889533
2465,130352.738121918
2466,112833.713716487
2467,144757.5521066
2468,89398.393991508
2469,78438.4917603692
2470,186025.564366655
2471,215899.947822356
2472,148451.693191174
2473,104791.563028041
2474,74182.5950483569
2475,196203.347531024
2476,100058.903861217
2477,117598.897708586
2478,140663.092160596
2479,100176.371445828
2480,148771.330958527
2481,118253.609406031
2482,128004.53842708
2483,103821.842710952
2484,112573.089885654
2485,129952.947786698
2486,159339.261781664
2487,171677.368001278
2488,173486.502168808
2489,158217.408532523
2490,151787.70387902
2491,88231.0390690613
2492,202328.110676982
2493,161540.414114886
2494,133169.1144424
2495,79882.5668329692
2496,227597.606199686
2497,144442.262730498
2498,114580.839858488
2499,86429.8422401559
2500,132004.284412489
2501,127769.943663745
2502,145214.757920328
2503,90021.4425147728
2504,149166.792055252
2505,214909.514188218
2506,250169.284060371
2507,273316.573897535
2508,249223.069663968
2509,214925.484995893
2510,220896.520095905
2511,179183.883111571
2512,205373.776898674
2513,224453.79486814
2514,283370.789731303
2515,149519.376444072
2516,173485.610616306
2517,143311.868930113
2518,153176.315881016
2519,230374.447511101
2520,208925.390034085
2521,188803.458854652
2522,222951.921253612
2523,119244.993189503
2524,139547.270625078
2525,149012.842627648
2526,149146.001444618
2527,124397.950455814
2528,123186.480028017
2529,148844.017076351
2530,137993.688119582
2531,248846.402303006
2532,228348.837929969
2533,197118.321498417
2534,238319.052292491
2535,276012.656532869
2536,225373.028924074
2537,221027.35584991
2538,185883.457850194
2539,195762.861714789
2540,192511.18638936
2541,195744.192870501
2542,170071.125757028
2543,117566.605055232
2544,111810.470419452
2545,126895.571693997
2546,111604.104386824
2547,135715.174271227
2548,161658.319920941
2549,157070.795987621
2550,868951.341661702
2551,138027.285927314
2552,128920.082144754
2553,74406.1649213631
2554,89090.4072398065
2555,126922.608634365
2556,100200.481147114
2557,104580.047519619
2558,125943.590981965
2559,133747.836826443
2560,158772.605703121
2561,142351.027972847
2562,123763.097309107
2563,137555.339183265
2564,201357.556986698
2565,145134.515524952
2566,159498.546932816
2567,125781.916462404
2568,214093.427892537
2569,220538.977205998
2570,119577.952108722
2571,182198.143926177
2572,138386.351800963
2573,204379.601059282
2574,246287.954536459
2575,134917.277349486
2576,117972.920333984
2577,151786.017503465
2578,88162.4127023847
2579,62365.9205244849
2580,103279.775527257
2581,121800.298411152
2582,131692.942114751
2583,267590.757224971
2584,178596.55537315
2585,200634.631103223
2586,218279.655925691
2587,201528.541781476
2588,133336.432816019
2589,146692.398047016
2590,226194.857907473
2591,241278.47888383
2592,220285.99875875
2593,257536.468112876
2594,188598.487585183
2595,199973.740133457
2596,296999.782526324
2597,201280.503692868
2598,302816.823014018
2599,347212.603956995
2600,118823.646668135
2601,143795.753587081
2602,94579.2582639992
2603,98737.0714669008
2604,95934.7846944431
2605,94227.506950072
2606,144120.776961494
2607,218125.506841922
2608,187024.166037022
2609,177869.802938353
2610,113356.169944922
2611,108584.467033965
2612,166993.13901992
2613,124814.940492532
2614,119691.77222333
2615,141802.707121581
2616,154973.760665321
2617,181466.400996342
2618,202803.611194824
2619,187022.428131394
2620,175719.866445022
2621,168482.960032085
2622,177834.045214356
2623,249384.743735801
2624,317605.589214231
2625,262515.921162622
2626,177594.298371056
2627,155707.864102478
2628,464867.821715296
2629,501852.661234927
2630,369653.592592918
2631,455966.424689065
2632,395459.288918437
2633,288340.09584188
2634,438318.952713822
2635,161083.892459946
2636,187840.024145635
2637,173287.351817397
2638,258464.373007675
2639,187300.160385498
2640,150222.840784538
2641,110934.430054476
2642,181857.144103672
2643,111599.752758437
2644,132458.210425945
2645,112398.734589633
2646,99462.6621802967
2647,110605.120320466
2648,137907.30931058
2649,149107.390875998
2650,134146.725967747
2651,148854.107300793
2652,397788.772741443
2653,249211.58819088
2654,260681.617052415
2655,411874.852662681
2656,318784.832257929
2657,349840.389140756
2658,288342.345594108
2659,304477.348119223
2660,358627.474678111
2661,328000.370429477
2662,350187.499836519
2663,287285.249711282
2664,269539.652746865
2665,312202.001834075
2666,276830.370670637
2667,194035.15092827
2668,190535.761224057
2669,184850.406295147
2670,271945.307631301
2671,188725.793477159
2672,204855.435802733
2673,205886.928699514
2674,212824.714070233
2675,176447.587136155
2676,205247.193969035
2677,196830.939139082
2678,256218.406998807
2679,275771.029066576
2680,276783.988370721
2681,385666.396840007
2682,318391.287961319
2683,535861.691587806
2684,298241.015214228
2685,317310.094712105
2686,251448.952740762
2687,322145.576122377
2688,209894.394738543
2689,191184.805294006
2690,407636.414983268
2691,192829.38337058
2692,134495.903620029
2693,197752.024278067
2694,142123.905674458
2695,193530.164551622
2696,183201.489295022
2697,175197.755026242
2698,196327.973514365
2699,177154.076716751
2700,158467.487772025
2701,156019.708269918
2702,116571.045364335
2703,140621.372205927
2704,138793.931773914
2705,119495.965855122
2706,108499.255242241
2707,119692.881983563
2708,128055.753025178
2709,98530.6592959116
2710,120662.171216356
2711,231608.345708355
2712,413014.208811168
2713,174383.494672146
2714,153062.55399912
2715,164678.287112229
2716,155362.652637799
2717,195099.842195728
2718,214345.216717283
2719,159260.698176799
2720,181338.567373296
2721,130624.402855499
2722,164228.544617193
2723,140616.615766045
2724,128599.35169578
2725,124596.488583479
2726,141205.737294297
2727,174041.551389377
2728,180914.201897891
2729,144359.170433004
2730,138481.47446213
2731,125879.838718346
2732,124339.717287263
2733,168196.68431053
2734,145656.328978367
2735,132468.610469033
2736,144824.246217865
2737,118589.269088812
2738,138415.473716777
2739,156308.386722561
2740,128890.531092124
2741,135698.635047188
2742,161766.18513217
2743,148273.08818657
2744,162139.67272807
2745,139833.535890657
2746,128494.871512879
2747,149749.024548315
2748,122454.385343888
2749,132013.956116616
2750,129257.288615193
2751,127665.169675732
2752,214233.686978588
2753,153936.601086561
2754,213087.746259841
2755,138829.477549009
2756,102296.942222705
2757,82239.7748150056
2758,86813.1230066729
2759,161905.049334505
2760,120281.437232183
2761,138245.954210212
2762,138481.013653443
2763,192428.700151798
2764,176891.697749128
2765,281999.401001739
2766,122327.124303568
2767,90538.5801207137
2768,122722.743806012
2769,126017.571222334
2770,139355.41935459
2771,110500.493955344
2772,108139.930480719
2773,181918.531451679
2774,133514.099972485
2775,111512.453965358
2776,151183.378614928
2777,148633.699553045
2778,98175.6193806466
2779,116487.697012059
2780,89422.925078557
2781,96366.0492822069
2782,100380.390468973
2783,104274.034583507
2784,125240.664240684
2785,150077.466105108
2786,69149.8540599712
2787,115263.135440458
2788,80951.342710818
2789,167615.699190089
2790,98385.4845689138
2791,116198.305868425
2792,70196.4742268802
2793,126526.151107587
2794,93207.4041707108
2795,119154.109099522
2796,88613.4651314788
2797,196525.094134469
2798,106937.867891387
2799,105494.208346248
2800,71412.3852580227
2801,108962.665623929
2802,117591.413674411
2803,156914.643280211
2804,139702.164078971
2805,103210.140223373
2806,87170.2648992331
2807,150713.915797985
2808,144440.111101966
2809,117097.631435074
2810,116402.277650597
2811,162921.421885294
2812,161547.434561463
2813,165240.75910009
2814,161164.64331936
2815,83838.3436818538
2816,252300.744930844
2817,179755.003741786
2818,123622.886413342
2819,205262.981357926
2820,139909.335885476
2821,101070.001397834
2822,196964.403320748
2823,304418.52359554
2824,154583.335821802
2825,161032.240321457
2826,136846.017929094
2827,133792.704195999
2828,211179.499138202
2829,241545.047850987
2830,221303.499239109
2831,172104.017104152
2832,251872.983804141
2833,278941.967882126
2834,217702.002268321
2835,225306.415382462
2836,194869.072164076
2837,150051.698699094
2838,148327.020428241
2839,192984.052640004
2840,193728.933918616
2841,198116.120909157
2842,230692.012635524
2843,146762.402989555
2844,172190.410762353
2845,127835.809796205
2846,199285.227790776
2847,201483.00196969
2848,205763.379009419
2849,205370.303205619
