"Id","SalePrice"
1562,126569.14007136
1563,117095.320258127
1564,160403.175850531
1565,146880.201458612
1566,239600.373919308
1567,91105.9126336371
1568,225200.829116779
1569,130154.057173768
1570,132741.873913863
1571,117229.669320479
1572,147595.431092264
1573,239000.075920948
1574,112172.890903042
1575,234651.042385368
1576,196880.922390643
1577,197479.383803412
1578,155692.74863092
1579,146765.829746059
1580,192119.163656602
1581,152085.765425581
1582,135938.27943843
1583,319647.456059195
1584,223582.362985007
1585,147932.373775396
1586,88138.7728583363
1587,94447.1868978732
1588,146432.516388549
1589,107110.121488989
1590,122950.994831325
1591,96206.1338247182
1592,117253.30746579
1593,133124.581027964
1594,154936.895142775
1595,106422.711927117
1596,235159.881191062
1597,177553.903688132
1598,209274.313943844
1599,202084.652443553
1600,196856.322570351
1601,91636.7961781548
1602,121291.737534212
1603,99960.2284682362
1604,279834.750444053
1605,235653.897455687
1606,161781.675037239
1607,173011.628360929
1608,216094.86631266
1609,207403.694157496
1610,151181.390739667
1611,134789.062883511
1612,168109.112751618
1613,150630.103021352
1614,126718.401960535
1615,93841.1624691388
1616,74818.5961330328
1617,102509.810320477
1618,123992.099755434
1619,142151.941787465
1620,157285.6218724
1621,128931.528923209
1622,142232.362993994
1623,269358.65349706
1624,182148.172257505
1625,128985.649838
1626,167575.536436528
1627,172878.066093014
1628,258219.531263836
1629,179023.716237159
1630,385473.02208131
1631,230550.888950715
1632,258805.686441545
1633,169775.097915548
1634,171235.454320214
1635,174214.11506747
1636,152461.215082784
1637,186638.745166409
1638,217892.454124372
1639,187424.745412921
1640,256585.508405748
1641,178266.668590168
1642,218655.15596296
1643,238222.446555433
1644,242400.600958623
1645,207569.924218531
1646,160367.39105264
1647,178608.578003998
1648,136532.195848925
1649,131539.997388093
1650,119736.999145903
1651,130015.888432153
1652,99239.4059091044
1653,97270.1424839682
1654,139516.119113256
1655,157616.014758674
1656,142044.563043253
1657,135840.396240617
1658,144932.710149282
1659,144438.077302712
1660,150614.380319503
1661,495188.251788862
1662,403036.496179545
1663,393298.778664345
1664,498698.803030451
1665,317520.868356125
1666,358305.960805555
1667,406104.80559915
1668,319318.808875165
1669,292039.306610296
1670,366621.627148655
1671,268526.17644637
1672,469228.926961346
1673,330850.71561062
1674,244026.491602243
1675,183001.443688103
1676,180998.56161292
1677,221257.328272995
1678,460065.849474089
1679,431118.422058352
1680,334509.449254669
1681,268444.800262003
1682,310182.766783995
1683,193685.019646827
1684,177980.076201868
1685,161535.512894238
1686,175224.700781522
1687,168987.726532084
1688,188972.952346037
1689,193124.958208996
1690,190055.040090679
1691,181688.854814392
1692,273933.093304222
1693,171153.286427377
1694,170655.797997854
1695,170022.34572405
1696,251076.80795673
1697,174929.179355103
1698,398328.126923426
1699,323276.648397886
1700,249684.286985282
1701,268991.714795896
1702,251221.201418478
1703,255687.056881249
1704,293786.869102659
1705,240792.261465444
1706,426300.284151529
1707,213731.993187987
1708,204378.637299816
1709,265756.335335628
1710,220405.990946122
1711,255386.595862032
1712,267560.225325375
1713,269097.377019302
1714,216966.437126553
1715,202203.466226503
1716,179843.65009965
1717,174609.306933405
1718,136238.720389194
1719,203101.15586771
1720,242814.595511811
1721,171438.409349988
1722,132110.806409996
1723,151389.392818431
1724,215329.688894587
1725,230361.083228191
1726,181592.115570246
1727,156109.398263187
1728,182667.057417627
1729,169340.539885236
1730,167411.190579051
1731,115703.107656893
1732,119808.634497654
1733,123511.414903588
1734,121556.24600618
1735,133446.356993744
1736,114711.019925753
1737,390045.905543433
1738,216850.922341696
1739,320972.058299631
1740,208894.54764342
1741,191879.309349373
1742,162986.763871844
1743,176890.513961266
1744,320199.844206783
1745,229501.116683454
1746,241813.305063513
1747,231326.475753334
1748,239266.949721197
1749,158345.226130061
1750,144617.319783748
1751,251154.458355448
1752,128065.802033735
1753,152090.421946513
1754,218270.5609493
1755,166869.283410533
1756,126852.253635284
1757,119696.954526124
1758,140313.081041754
1759,154050.967410731
1760,158365.329961004
1761,143032.522494869
1762,173638.232523719
1763,168339.09470159
1764,123740.832752626
1765,171600.649462812
1766,183530.166932198
1767,209685.673739942
1768,145728.869187479
1769,176873.152119934
1770,140178.464066977
1771,131628.96862304
1772,138524.891124293
1773,128326.319251743
1774,135908.540977192
1775,137441.256752855
1776,128849.905185835
1777,117351.764192901
1778,138224.309446961
1779,117502.552150445
1780,175118.126310923
1781,136578.23242988
1782,101656.737001461
1783,128339.343907983
1784,101184.060110162
1785,117562.198096485
1786,158686.283011717
1787,155478.752250065
1788,79217.3584746225
1789,113081.02363456
1790,94002.4807046826
1791,175218.505930124
1792,156212.690994542
1793,130414.22405824
1794,143131.184943842
1795,129906.349989073
1796,123195.803937684
1797,134884.093521008
1798,123775.585425523
1799,119899.944538582
1800,122020.768573423
1801,129724.071284127
1802,142721.062376065
1803,152421.85143945
1804,146346.417597602
1805,138604.286332203
1806,112753.887980835
1807,138360.802992785
1808,120265.133366178
1809,112099.66336529
1810,140076.762356977
1811,95063.3308156318
1812,102442.675794292
1813,116096.498969142
1814,104767.214824024
1815,67406.9902969384
1816,98633.0001827135
1817,116565.667257076
1818,162063.651851511
1819,124984.039117423
1820,75669.0190762159
1821,112644.636911646
1822,142587.464378349
1823,62208.1221773106
1824,133899.201778843
1825,123343.932869243
1826,111452.050383482
1827,100579.656511832
1828,127097.679732399
1829,114089.231162635
1830,131399.977936076
1831,170587.887666361
1832,95065.5334761571
1833,146779.517644737
1834,117108.891313119
1835,133842.567861511
1836,123990.771216673
1837,105530.476751234
1838,120695.765776705
1839,95611.0278886327
1840,133724.325151458
1841,132112.239781573
1842,78268.8175816946
1843,136453.973136752
1844,129010.118122516
1845,132247.048642953
1846,155088.014527484
1847,175835.831090757
1848,70444.2669789531
1849,117991.886344562
1850,122288.019287354
1851,142316.924126313
1852,123003.364775559
1853,125634.253385297
1854,174563.183079101
1855,154110.607713674
1856,214192.253967857
1857,160172.52574392
1858,142725.935890933
1859,127857.436774746
1860,154019.082834892
1861,127857.436774746
1862,292298.751368892
1863,291478.933627821
1864,291478.933627821
1865,294668.556325041
1866,315015.462288057
1867,239646.622218049
1868,295420.93417489
1869,203858.776737073
1870,244607.136727363
1871,245727.983159159
1872,164835.940824535
1873,236584.795030007
1874,155000.734241083
1875,213136.658956925
1876,176330.078769423
1877,224794.736159139
1878,208941.335247708
1879,144211.891563491
1880,147795.469814708
1881,242962.161829922
1882,250142.217390921
1883,190966.917268117
1884,205566.138487951
1885,278069.725298118
1886,298027.723143499
1887,216366.347767716
1888,303081.64058374
1889,162731.685694436
1890,129845.598056272
1891,124769.43538654
1892,105639.112343909
1893,141464.171916557
1894,129023.982215953
1895,140022.059192351
1896,122719.534860522
1897,102950.02394949
1898,111671.104549674
1899,155533.841802375
1900,167805.13090382
1901,163754.068397407
1902,147463.227602085
1903,229390.720651522
1904,143366.509717326
1905,187664.711825782
1906,160415.499429429
1907,195747.702517465
1908,111432.829052017
1909,133772.915394491
1910,122864.800136704
1911,195725.923111776
1912,257003.622108183
1913,132028.675983211
1914,84237.8324903255
1915,306059.674658979
1916,79553.6552544703
1917,255392.063705058
1918,141940.700435925
1919,160184.554126642
1920,147377.703009481
1921,451706.477441568
1922,330519.326488813
1923,219339.100643775
1924,219302.673221699
1925,227993.778422367
1926,398369.296424098
1927,138418.251289197
1928,160317.965209207
1929,125191.981967338
1930,130633.50092839
1931,141376.147930028
1932,128931.528923209
1933,171371.35393827
1934,172699.078719848
1935,169197.439400503
1936,176488.972340718
1937,176054.964160817
1938,168056.269969052
1939,247884.903829714
1940,215716.337562886
1941,161374.373721098
1942,179499.722378503
1943,225220.52765964
1944,363877.300728665
1945,380761.521580484
1946,149607.030616319
1947,300275.197352757
1948,171585.038938591
1949,224539.432436912
1950,185723.292189308
1951,266756.807261717
1952,208189.299824061
1953,165144.786234436
1954,201334.697105906
1955,135722.523771808
1956,349112.91998205
1957,167525.430723585
1958,294118.659397294
1959,142067.680962985
1960,122498.946152214
1961,115685.541270666
1962,99239.4059091044
1963,103702.301254554
1964,102926.398303512
1965,145768.042592204
1966,156919.422020639
1967,271182.189269244
1968,443885.805303669
1969,421297.139693372
1970,476093.311511441
1971,449569.206947491
1972,396870.05281557
1973,279457.678401371
1974,303576.5774962
1975,475093.650844958
1976,268622.701277579
1977,377171.70872755
1978,374107.367486603
1979,341779.100284234
1980,193950.558800095
1981,341647.965969914
1982,232094.572638055
1983,220294.343508242
1984,181547.943668163
1985,218927.80890057
1986,212940.386865363
1987,184516.203294933
1988,169415.79914561
1989,189428.238084846
1990,215339.888974302
1991,225716.653011427
1992,198435.199662214
1993,179959.973735177
1994,221381.167669026
1995,184728.326634815
1996,253980.863543372
1997,327775.334549601
1998,364396.763579929
1999,276291.42140754
2000,313858.390567169
2001,260875.518189667
2002,238876.672359876
2003,275307.733637365
2004,262178.131834441
2005,233415.990941654
2006,226470.92409797
2007,247784.64911649
2008,216521.076657483
2009,171635.604603697
2010,191922.089934115
2011,141252.772310786
2012,179934.814322126
2013,172213.257888218
2014,178099.443707035
2015,203235.771583696
2016,175872.223755271
2017,194136.80107181
2018,123500.142310461
2019,128237.940111343
2020,106514.843850731
2021,112586.938057887
2022,206638.090800626
2023,122351.700631096
2024,258707.114171127
2025,374092.026179061
2026,180575.930320268
2027,150504.114953154
2028,164566.420843813
2029,156995.029443313
2030,262160.660372981
2031,253505.592352146
2032,257497.547762385
2033,270338.30324611
2034,174910.616427958
2035,199570.844041353
2036,205883.803825776
2037,207697.187013446
2038,294159.038844087
2039,227000.889919587
2040,364607.518016733
2041,300680.502524369
2042,203272.263767886
2043,185469.751052028
2044,185492.245498425
2045,214951.994682615
2046,153893.244853146
2047,147490.446071212
2048,133242.369065171
2049,142658.754722788
2050,187311.289956172
2051,118431.041115755
2052,135573.277018116
2053,146236.181781566
2054,89400.1130438909
2055,168565.609290517
2056,135200.99099573
2057,126550.668948543
2058,207387.495009281
2059,131186.851102054
2060,169543.427023895
2061,171932.110272671
2062,134480.955114206
2063,119186.540897411
2064,135036.724579719
2065,120725.204333591
2066,161498.929652713
2067,122743.062356667
2068,146268.275761493
2069,87673.7819464634
2070,112246.111790097
2071,101835.822649125
2072,126739.006388799
2073,141509.807892446
2074,179868.784559405
2075,143553.038814364
2076,123515.191182055
2077,148358.896647048
2078,125607.346367999
2079,129356.055787813
2080,114651.380131956
2081,131728.137945895
2082,125576.006664721
2083,135674.190456976
2084,117329.483934058
2085,120648.17561661
2086,103517.510399764
2087,118238.172022992
2088,103859.993970899
2089,81716.8354059578
2090,123785.540391873
2091,119449.660949
2092,126484.749637393
2093,122414.263400715
2094,132212.106470707
2095,144003.695983124
2096,85859.8680566016
2097,101062.224243795
2098,139554.342324738
2099,75935.1581663452
2100,90244.0960786256
2101,118189.021371001
2102,137588.482656516
2103,99896.4105029365
2104,142906.352304435
2105,123214.72699005
2106,78691.9069514183
2107,193959.173378653
2108,108064.424798899
2109,106163.326726718
2110,124584.053127114
2111,148823.054130492
2112,127584.178783095
2113,118356.782461779
2114,102674.221351647
2115,143449.353473257
2116,114864.098987647
2117,135514.440707716
2118,115172.930198578
2119,104698.658323087
2120,113945.125072411
2121,100399.657677751
2122,102547.34262925
2123,94454.5601659289
2124,174118.439832899
2125,138682.206606724
2126,135165.145710782
2127,156566.871930689
2128,126817.058983597
2129,107853.120361244
2130,133787.569072259
2131,155530.629890823
2132,112809.985274662
2133,121227.77512557
2134,110560.25619138
2135,99676.4129984985
2136,69593.3655114863
2137,108321.935106223
2138,124651.082491271
2139,143658.130257096
2140,139749.508985032
2141,136569.474865886
2142,132342.699857028
2143,130843.268906157
2144,122572.972133644
2145,136886.445904691
2146,161726.783873193
2147,158130.782699228
2148,124518.512742777
2149,133946.629370025
2150,226325.206474462
2151,129359.154474981
2152,175243.106444525
2153,170890.355789943
2154,104443.065979947
2155,134703.42192228
2156,252387.149206236
2157,231287.863451228
2158,236570.65032364
2159,212386.55069134
2160,176453.93730096
2161,237891.918592625
2162,389019.789768822
2163,327779.79590355
2164,242252.016951712
2165,171357.981751721
2166,151008.670158519
2167,235152.618143251
2168,186136.436553068
2169,197403.179266393
2170,217475.569454445
2171,155533.120798389
2172,142847.839217216
2173,169219.657414693
2174,226741.043117912
2175,305028.698763719
2176,313703.980125087
2177,229815.842929049
2178,212235.472273114
2179,147932.373775396
2180,215105.308902164
2181,191653.936269647
2182,216028.191955444
2183,187703.309928589
2184,129278.089274591
2185,120185.33477445
2186,135800.866188805
2187,145458.553705342
2188,153625.064911762
2189,185936.668778239
2190,81572.6732983362
2191,85665.6450163114
2192,95909.9909044837
2193,101489.873752832
2194,104412.977567985
2195,112054.499741441
2196,101121.871063598
2197,121098.914416266
2198,164622.768533282
2199,155906.769953829
2200,144555.417443529
2201,148359.380455723
2202,210229.929457324
2203,150101.704176807
2204,188069.037736441
2205,120955.479636095
2206,158956.035794969
2207,215741.101234662
2208,240257.494752672
2209,225900.480868888
2210,117461.631569663
2211,118783.550167485
2212,110610.116982131
2213,108787.984738739
2214,132035.679002563
2215,107108.496780996
2216,148147.532414057
2217,93509.5280608114
2218,86911.7016790897
2219,86097.5740633015
2220,83599.1611926534
2221,306059.674658979
2222,267253.665938262
2223,249652.404038194
2224,207714.660300605
2225,130847.222220378
2226,181242.736741454
2227,203952.78175525
2228,257265.051137356
2229,252143.829165326
2230,151181.390739667
2231,214075.999524536
2232,181824.425900326
2233,173463.671894582
2234,244664.86876878
2235,221105.700857314
2236,265141.878824519
2237,354759.842527362
2238,215081.69422388
2239,116295.147936263
2240,155257.626294679
2241,156320.63623973
2242,128157.161733084
2243,123621.27605205
2244,115478.622174573
2245,115326.892504168
2246,146025.412111045
2247,106814.749035604
2248,131659.572194862
2249,132038.580583802
2250,140194.000704875
2251,114602.445759849
2252,168736.887057335
2253,147116.07056325
2254,161386.760968959
2255,171979.921442457
2256,190478.588110146
2257,195778.640228618
2258,176286.735926259
2259,168159.789325698
2260,169512.499655398
2261,220080.182245475
2262,227033.910847311
2263,380786.473689778
2264,415988.95081734
2265,161154.294357981
2266,277906.981371991
2267,399615.890136637
2268,381948.560411732
2269,152963.161972304
2270,196368.680474538
2271,232184.578888953
2272,214985.964617529
2273,168736.167185275
2274,168550.27799931
2275,154366.014574114
2276,194425.016447309
2277,181798.183215223
2278,143935.748438093
2279,129890.38022554
2280,121458.098517301
2281,148816.678924638
2282,159195.674656357
2283,103433.388468181
2284,107591.771051032
2285,156915.636172101
2286,120428.489128595
2287,340152.402684302
2288,273117.525265268
2289,420134.244460247
2290,448408.965722963
2291,358294.406218189
2292,458012.660617123
2293,467474.530939648
2294,414921.743685313
2295,434479.266906371
2296,279975.712493898
2297,318025.906650469
2298,326756.775220337
2299,398084.381654804
2300,326576.98988873
2301,269562.964918263
2302,255257.982929692
2303,248824.775931277
2304,250808.895874318
2305,183338.954071716
2306,183773.232737153
2307,183279.159504913
2308,229799.113775178
2309,270033.794472616
2310,220797.65597116
2311,203592.69560819
2312,171796.518449427
2313,167503.941995865
2314,180893.549388098
2315,169589.710639406
2316,167449.368837771
2317,171917.011433589
2318,167291.979127044
2319,178142.750575532
2320,183738.999985913
2321,237520.483335712
2322,182353.490363714
2323,187567.420676181
2324,165136.44608152
2325,203295.484669068
2326,171807.90455666
2327,215339.888974302
2328,221944.215465797
2329,172632.804249486
2330,168841.159879657
2331,353706.480026614
2332,406335.186627287
2333,302523.543796591
2334,266632.544544657
2335,275699.112675608
2336,334187.841932381
2337,192600.34992981
2338,274217.582013009
2339,230432.321639046
2340,359161.142085896
2341,217429.190509235
2342,236707.568390814
2343,220468.982572673
2344,228478.395243439
2345,246266.888960865
2346,220793.193044643
2347,194767.336540106
2348,242188.888024142
2349,168026.662988124
2350,269504.512237171
2351,236758.790229414
2352,249377.705309904
2353,218415.309207003
2354,134144.592482295
2355,158441.586745924
2356,148458.01936014
2357,191011.118045731
2358,187388.748282949
2359,142452.077445631
2360,108369.168817044
2361,139224.8213464
2362,271003.464034221
2363,141463.349367992
2364,154969.174498988
2365,224393.140159783
2366,214597.063710886
2367,228440.281785327
2368,212529.055606044
2369,226701.697311972
2370,156036.469306114
2371,161511.001663574
2372,185424.334949416
2373,279121.073061777
2374,277074.875706727
2375,244337.568139229
2376,305217.203155661
2377,387000.562594868
2378,150816.547507619
2379,190238.318193889
2380,154628.534214925
2381,171628.53018226
2382,209438.279877531
2383,207098.940314244
2384,226044.373040877
2385,164646.745865567
2386,146430.766683529
2387,137363.943593473
2388,102343.975411086
2389,128193.550109245
2390,143433.699376343
2391,139752.808418319
2392,113580.5010406
2393,174155.038919709
2394,142514.605331834
2395,193036.667216246
2396,137321.133152911
2397,214771.161352556
2398,140677.528335341
2399,80597.7756146457
2400,79426.1471698372
2401,109159.815259853
2402,143104.880373323
2403,142482.674284746
2404,139783.603460861
2405,154963.554967383
2406,143854.186939616
2407,121786.282065498
2408,140615.745919098
2409,130324.549893854
2410,166899.489991555
2411,125394.849210584
2412,158684.310856609
2413,133742.042807707
2414,135261.802152965
2415,140987.280557111
2416,132511.754674418
2417,133081.054315891
2418,121869.078315249
2419,114009.610624693
2420,128405.973964963
2421,150447.146667607
2422,107220.344421483
2423,122574.747743142
2424,147198.8848925
2425,258071.50865103
2426,133813.628670471
2427,131025.424648251
2428,181558.513884511
2429,119067.786637985
2430,135455.850374184
2431,114202.812554571
2432,138689.299202657
2433,146919.120740245
2434,132938.216485671
2435,147581.979512493
2436,110360.089094496
2437,107391.053097934
2438,132613.495720369
2439,112797.89344149
2440,124646.81060319
2441,102514.194937765
2442,103232.007999842
2443,118225.234989466
2444,118638.172989044
2445,86009.8873021125
2446,130666.868294906
2447,187880.67028604
2448,124236.93193056
2449,113603.322710548
2450,147811.82973501
2451,118426.428016532
2452,210101.322021157
2453,97566.3771220343
2454,123739.753835697
2455,117467.233483923
2456,129940.349587708
2457,117097.465738119
2458,122402.595240134
2459,104725.879296668
2460,129922.231491794
2461,110552.504367804
2462,124615.515075606
2463,119082.139996816
2464,160798.03148821
2465,123591.648864914
2466,109182.368607343
2467,147118.887688372
2468,72400.3749150013
2469,76068.894088249
2470,165943.148474834
2471,211243.695487975
2472,154502.438204272
2473,117438.904417828
2474,91100.3456919197
2475,200556.785543652
2476,112299.470204905
2477,122317.513289849
2478,152733.107200064
2479,110311.941115613
2480,137366.148496072
2481,118273.036778136
2482,124232.872126322
2483,119887.829737121
2484,116207.354868783
2485,117412.07768839
2486,130307.812986927
2487,155845.81228849
2488,167654.23475162
2489,146992.804145161
2490,140516.485466593
2491,101900.816055458
2492,183430.197685222
2493,138680.408501539
2494,154123.692849198
2495,98255.5744702595
2496,232772.091030035
2497,148858.171096483
2498,114677.02770068
2499,94267.3560310571
2500,124640.288070855
2501,128311.111467579
2502,149391.379926516
2503,95350.0930418209
2504,202838.416491196
2505,221865.165537029
2506,246240.39625712
2507,274232.019775632
2508,246240.39625712
2509,211602.165501135
2510,225830.184009064
2511,180053.525125349
2512,205055.567446311
2513,210437.067599762
2514,256087.597245106
2515,148194.024130651
2516,163803.05165529
2517,140992.833950634
2518,151275.535327263
2519,220612.280931174
2520,198020.161201603
2521,188490.671933368
2522,216248.290083892
2523,129656.473845882
2524,139358.176742945
2525,148396.03392921
2526,141813.419637898
2527,129468.483631297
2528,147441.399819111
2529,146217.630308494
2530,133538.468766435
2531,248661.303937851
2532,221014.222230134
2533,193298.15621678
2534,232432.427021571
2535,296279.015878151
2536,238188.329973969
2537,248908.449074753
2538,181847.924505918
2539,195654.912918663
2540,167260.95574646
2541,186834.40603137
2542,161696.837450885
2543,122282.864603166
2544,118131.941841723
2545,125741.918460827
2546,134932.125010895
2547,130539.9085184
2548,145669.085159957
2549,147508.742207283
2550,344022.110958629
2551,125497.595535641
2552,113223.62137819
2553,75199.4927408672
2554,103473.825889512
2555,113580.248960834
2556,104006.577659465
2557,114005.022174387
2558,126357.545175611
2559,158580.036326251
2560,146004.59633072
2561,161387.497562195
2562,143065.619297097
2563,152658.552518605
2564,195824.902890797
2565,145592.364614275
2566,166609.909367298
2567,142614.417384392
2568,193353.816659882
2569,203198.428508039
2570,116851.179145122
2571,182050.22597181
2572,184268.122872667
2573,213571.225156457
2574,282185.174622682
2575,133926.41452471
2576,117269.299432417
2577,154003.874231788
2578,94225.9705482849
2579,77068.4475264415
2580,120858.442361725
2581,116200.218102995
2582,122043.474445624
2583,284821.4021553
2584,152672.539099683
2585,169906.543779749
2586,222692.815688316
2587,202409.232884533
2588,161961.842347356
2589,150025.184184774
2590,225222.9936157
2591,211671.337292437
2592,228320.756781557
2593,260860.743705194
2594,191188.324124705
2595,223524.491545734
2596,318727.257346005
2597,189133.657928366
2598,276611.793845812
2599,315717.50810801
2600,136118.343942291
2601,141447.430577618
2602,90334.7520783997
2603,106967.520196337
2604,95452.6882691153
2605,81184.0930199958
2606,152930.494143035
2607,172566.251660348
2608,204453.557486698
2609,166428.615312959
2610,119703.927094636
2611,142388.512191908
2612,161003.90118323
2613,138300.442357558
2614,133577.275236362
2615,146241.988653668
2616,145082.810634353
2617,174870.98036341
2618,181792.402871993
2619,192847.931307823
2620,172282.50372113
2621,169740.789294806
2622,168089.702136163
2623,251746.883488931
2624,261259.054215779
2625,350026.463573474
2626,171465.628284596
2627,204534.616398415
2628,486195.115672827
2629,493020.388383437
2630,369943.723067128
2631,449659.598570603
2632,463783.614998286
2633,311648.751718609
2634,417357.142428955
2635,160131.564566515
2636,192547.93076393
2637,189738.22991742
2638,260512.193814844
2639,190331.808000742
2640,160724.652390587
2641,100742.669482181
2642,176072.442269788
2643,100455.978428935
2644,127098.593417549
2645,105694.846548006
2646,99239.4059091044
2647,102223.904569283
2648,147729.421295882
2649,145302.3433245
2650,146201.017891098
2651,142364.394004495
2652,446081.520682727
2653,255125.554730018
2654,254379.166019623
2655,406254.345990313
2656,331290.509665888
2657,365041.214009028
2658,292915.777058
2659,339437.385842291
2660,339997.657589211
2661,358165.602758679
2662,370184.432626694
2663,287156.693406387
2664,263252.381919705
2665,306921.033786178
2666,277045.591685203
2667,162743.985761702
2668,184404.622546168
2669,162370.766375233
2670,275349.785024731
2671,184404.622546168
2672,189380.119378546
2673,202076.901769795
2674,197256.349203124
2675,174139.150627557
2676,190793.719260334
2677,180162.48571366
2678,251888.397328206
2679,277455.293501932
2680,277449.056910129
2681,420497.513253801
2682,337801.385159173
2683,503338.066864806
2684,308941.45896633
2685,330507.906552345
2686,255629.778787533
2687,329669.31872139
2688,223915.162292351
2689,220209.340137576
2690,432720.771395539
2691,177070.224775557
2692,138839.989875433
2693,192145.951129127
2694,138499.019735886
2695,188021.100491674
2696,185522.534030872
2697,173907.101303646
2698,186032.66806097
2699,174844.93596182
2700,158512.647082272
2701,154945.997701288
2702,104260.103852026
2703,132792.721481096
2704,133295.130007854
2705,122440.569734696
2706,119304.561659001
2707,122944.910418228
2708,132560.330117183
2709,111198.787981238
2710,128825.552005279
2711,295616.477869948
2712,395376.271140333
2713,184874.441642538
2714,162360.922737518
2715,161511.001663574
2716,162821.857615155
2717,176344.634043708
2718,220447.07595791
2719,164463.847817085
2720,192191.186144802
2721,135716.868850043
2722,156490.380515019
2723,145970.704838524
2724,131021.134106955
2725,135654.531609875
2726,143405.087736422
2727,170352.405454051
2728,159615.455109041
2729,149249.980118122
2730,140426.440591564
2731,133539.30473713
2732,122675.275972703
2733,155991.147377076
2734,156679.22207769
2735,137087.111046482
2736,137714.544490315
2737,126357.515639911
2738,140987.280557111
2739,155789.913249697
2740,136910.685192308
2741,138388.765969337
2742,143990.163430211
2743,133189.479588305
2744,157661.922349164
2745,141953.609912363
2746,140867.158135076
2747,143495.628133761
2748,124317.788277287
2749,131824.487528603
2750,121024.69117375
2751,142623.851169162
2752,189756.219405016
2753,149754.2360562
2754,233934.540858135
2755,127421.096884714
2756,108050.901181239
2757,89314.5085642319
2758,95114.4783508142
2759,143634.570631733
2760,114977.978766205
2761,142592.572520924
2762,150251.377568151
2763,184493.150060184
2764,164664.300450736
2765,270130.866430133
2766,137865.784054102
2767,88398.5678750955
2768,131071.083446494
2769,130540.395545164
2770,153744.811600816
2771,118867.414355591
2772,117435.506145801
2773,145253.0679185
2774,131656.325554752
2775,118516.729105812
2776,140034.423522036
2777,153104.48748403
2778,123016.202674556
2779,130526.295037208
2780,102753.314685907
2781,102277.632829496
2782,93389.697523472
2783,104260.025588913
2784,120635.163148041
2785,133715.204856627
2786,91636.7961781548
2787,120437.332656837
2788,79183.5702535987
2789,170017.169695138
2790,98582.91003674
2791,108442.906671049
2792,69631.5995266335
2793,137885.818914865
2794,101501.347938687
2795,109825.420208362
2796,102686.00030633
2797,171464.600055676
2798,111706.92393524
2799,107795.638968399
2800,71522.3644327841
2801,109906.096942273
2802,129719.063088534
2803,144075.584927547
2804,143679.947218878
2805,101152.424636728
2806,89868.8871983809
2807,150948.788343717
2808,144922.736527267
2809,131002.389328456
2810,133806.22926143
2811,145555.768456989
2812,142380.955251554
2813,150067.430531403
2814,156182.719301451
2815,104781.480854066
2816,244762.421926854
2817,155202.382124181
2818,125306.800643755
2819,186498.005457206
2820,135146.206573448
2821,115535.735611042
2822,182814.702912338
2823,288869.434883113
2824,164453.918074641
2825,146405.214831729
2826,124172.502007611
2827,134777.484686558
2828,205680.759086728
2829,187132.162818462
2830,219026.560314089
2831,186875.445875476
2832,233453.952591091
2833,274984.261491217
2834,208236.347774633
2835,209289.925355776
2836,187312.397111797
2837,171466.128479257
2838,154727.097541283
2839,175307.731374109
2840,204627.999622927
2841,199310.590705405
2842,209830.32535243
2843,154344.274211326
2844,150034.071766388
2845,129419.961024387
2846,200166.067445798
2847,181449.929275713
2848,218683.722125013
2849,202483.441795795
2850,263444.127928488
2851,237471.573476091
